PERMNO,date,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,SHRCLS,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,ISSUNO,HEXCD,HSICCD,CUSIP,DCLRDT,DLAMT,DLPDT,DLSTCD,NEXTDT,PAYDT,RCRDDT,SHRFLG,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,FACSHR,ACPERM,ACCOMP,SHRENDDT,NWPERM,DLRETX,DLPRC,DLRET,TRTSCD,NMSIND,MMCNT,NSDINX,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,ALTPRC,SPREAD,ALTPRCDT,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn
13027,20130830,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20130929,,,,,,,,,32.66000,34.01000,32.67000,101797,-0.032573,32.63000,32.65000,66900,1,1,32.67000,,20130830,-0.032573,-0.025750,-0.027927,-0.017278,-0.019029,-0.031298
13027,20130930,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,20121214,,,,,20130930,20130926,0,,,1232,0.27208,0.00000,0.00000,,,20131030,,,,,,,,,32.62000,34.28000,33.23200,112172,0.025530,33.23000,33.24000,61100,1,1,33.23200,,20130930,0.017202,0.037497,0.035699,0.051828,0.049754,0.029749
13027,20131031,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20131128,,,,,,,,,32.78000,35.10000,34.80000,76268,0.047183,34.78000,34.80000,61000,1,1,34.80000,,20131031,0.047183,0.039889,0.038603,0.025762,0.024591,0.044596
13027,20131129,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20131230,,,,,,,,,34.74000,35.50000,35.26000,74450,0.013218,35.25000,35.26000,67900,1,1,35.26000,,20131129,0.013218,0.024956,0.022831,0.023398,0.021660,0.028049
13027,20131231,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,20121214,,,,,20131230,20131226,0,,,1232,0.20560,0.00000,0.00000,,,20140130,,,,,,,,,34.52000,35.50000,35.50000,81915,0.012637,35.48000,35.49000,68100,1,1,35.50000,,20131231,0.006807,0.026140,0.024082,0.025240,0.022010,0.023563
13027,20140131,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20140227,,,,,,,,,34.30000,35.47000,34.42000,139258,-0.030423,34.41000,34.43000,68700,1,1,34.42000,,20140131,-0.030423,-0.030020,-0.031124,-0.001282,-0.002254,-0.035583
13027,20140228,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20140330,,,,,,,,,33.68000,35.93000,35.93000,112103,0.043870,35.90000,35.92000,67300,1,1,35.93000,,20140228,0.043870,0.046198,0.043963,0.044257,0.042687,0.043117
13027,20140331,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,20131218,,,,,20140331,20140327,0,,,1232,0.18182,0.00000,0.00000,,,20140429,,,,,,,,,35.61000,36.24000,36.05000,56996,0.008400,36.03000,36.04000,67700,1,1,36.05000,,20140331,0.003340,0.004540,0.002819,0.001028,-0.001095,0.006932
13027,20140430,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20140529,,,,,,,,,35.26000,36.53000,36.53000,50107,0.013315,36.51000,36.52000,69500,1,1,36.53000,,20140430,0.013315,0.001573,0.000410,-0.022319,-0.023436,0.006201
13027,20140530,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20140629,,,,,,,,,36.25000,36.95000,36.95000,59068,0.011497,36.93000,36.95000,76000,1,1,36.95000,,20140530,0.011497,0.020254,0.018045,0.006647,0.004858,0.021030
13027,20140630,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,20131218,,,,,20140701,20140627,0,,,1232,0.18897,0.00000,0.00000,,,20140730,,,,,,,,,36.84000,37.46000,37.22000,74727,0.012421,37.22000,37.24000,70900,1,1,37.22000,,20140630,0.007307,0.027973,0.025986,0.039501,0.037053,0.019058
13027,20140731,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20140828,,,,,,,,,36.69000,37.60000,36.69000,70402,-0.014240,36.68000,36.69000,70200,1,1,36.69000,,20140731,-0.014240,-0.020555,-0.021849,-0.035223,-0.036411,-0.015080
13027,20140829,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20140929,,,,,,,,,36.43000,38.15000,38.15000,65255,0.039793,38.15000,38.16000,71800,1,1,38.15000,,20140829,0.039793,0.040205,0.038202,0.033697,0.032156,0.037655
13027,20140930,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,20131218,,,,,20140930,20140926,0,,,1232,0.17129,0.00000,0.00000,,,20141028,,,,,,,,,37.53000,38.36000,37.68000,83685,-0.007830,37.69000,37.71000,75700,1,1,37.68000,,20140930,-0.012320,-0.025196,-0.026893,-0.044988,-0.046891,-0.015514
13027,20141031,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20141127,,,,,,,,,36.65000,39.28000,39.28000,259961,0.042463,39.27000,39.28000,83400,1,1,39.28000,,20141031,0.042463,0.021164,0.019916,0.014199,0.012956,0.023201
13027,20141128,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20141230,,,,,,,,,39.33000,40.68000,40.68000,125411,0.035642,40.66000,40.67000,83900,1,1,40.68000,,20141128,0.035642,0.021104,0.018938,-0.002458,-0.004155,0.024534
13027,20141231,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,20131218,,,,,20141231,20141229,0,,,1232,0.21826,0.00000,0.00000,,,20150129,,,,,,,,,39.35000,41.18000,40.48000,198819,0.000449,40.47000,40.48000,88500,1,1,40.48000,,20141231,-0.004916,-0.003659,-0.005800,-0.000189,-0.003562,-0.004189
13027,20150130,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20150226,,,,,,,,,40.02000,41.65000,40.28000,281236,-0.004941,40.27000,40.28000,105000,1,1,40.28000,,20150130,-0.004941,-0.027163,-0.028233,-0.019073,-0.020095,-0.031041
13027,20150227,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20150330,,,,,,,,,40.63000,41.81000,41.75000,255604,0.036495,41.73000,41.74000,110600,1,1,41.75000,,20150227,0.036495,0.055915,0.053599,0.054120,0.052497,0.054893
13027,20150331,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,20150331,20150327,0,,,1232,0.17902,0.00000,0.00000,,,20150429,,,,,,,,,40.52000,42.00000,41.26000,221316,-0.007449,41.25000,41.26000,112300,1,1,41.26000,,20150331,-0.011737,-0.010397,-0.012211,-0.005112,-0.007204,-0.017396
13027,20150430,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20150528,,,,,,,,,41.02000,41.80000,41.02000,226501,-0.005817,41.00000,41.01000,120100,1,1,41.02000,,20150430,-0.005817,0.008766,0.007618,0.015127,0.013989,0.008521
13027,20150529,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20150629,,,,,,,,,40.90000,41.97000,41.44000,125966,0.010239,41.44000,41.45000,124200,1,1,41.44000,,20150529,0.010239,0.010277,0.008115,0.003970,0.002321,0.010491
13027,20150630,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,20150624,,,,,20150630,20150626,0,,,1232,0.19991,0.00000,0.00000,,,20150730,,,,,,,,,40.28000,41.58000,40.32000,195977,-0.022203,40.31000,40.32000,120800,1,1,40.32000,,20150630,-0.027027,-0.019231,-0.021171,-0.013459,-0.015955,-0.021012
13027,20150731,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20150830,,,,,,,,,40.80000,41.94000,41.94000,215721,0.040179,41.92000,41.94000,126200,1,1,41.94000,,20150731,0.040179,0.012108,0.010895,-0.027130,-0.028373,0.019742
13027,20150831,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20150929,,,,,,,,,38.58000,42.63000,40.04000,454796,-0.045303,40.02000,40.04000,145700,1,1,40.04000,,20150831,-0.045303,-0.059926,-0.061993,-0.047295,-0.049308,-0.062581
13027,20150930,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,20150924,,,,,20151001,20150929,0,,,1232,0.20177,0.00000,0.00000,,,20151029,,,,,,,,,39.02000,40.52000,39.59000,327139,-0.006199,39.58000,39.59000,152500,1,1,39.59000,,20150930,-0.011239,-0.033756,-0.035693,-0.049906,-0.052203,-0.026443
13027,20151030,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20151129,,,,,,,,,39.64000,42.21000,41.96000,352219,0.059864,41.97000,41.98000,156300,1,1,41.96000,,20151030,0.059864,0.073937,0.072542,0.052851,0.051491,0.082983
13027,20151130,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20151230,,,,,,,,,40.82000,42.34000,41.87000,267850,-0.002145,41.88000,41.89000,162600,1,1,41.87000,,20151130,-0.002145,0.002404,0.000136,0.007326,0.005428,0.000505
13027,20151231,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,20151223,,,,,20151231,20151229,0,,,1232,0.26336,0.00000,0.00000,,,20160128,,,,,,,,,41.16000,42.44000,41.82000,443530,0.005096,41.81000,41.82000,170900,1,1,41.82000,,20151231,-0.001194,-0.022209,-0.024447,-0.035860,-0.039425,-0.017530
13027,20160129,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20160228,,,,,,,,,39.41000,41.58000,41.24000,699932,-0.013869,41.20000,41.21000,185700,1,1,41.24000,,20160129,-0.013869,-0.057085,-0.058253,-0.074934,-0.076158,-0.050735
13027,20160229,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20160330,,,,,,,,,39.84000,42.28000,41.67000,1107986,0.010427,41.66000,41.67000,232400,1,1,41.67000,,20160229,0.010427,0.000620,-0.001802,0.005564,0.003636,-0.004128
13027,20160331,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,20160322,,,,,20160330,20160328,0,,,1232,0.20915,0.00000,0.00000,,,20160428,,,,,,,,,42.31000,43.99000,43.93000,873601,0.059255,43.96000,43.97000,255000,1,1,43.93000,,20160331,0.054236,0.070491,0.068122,0.078181,0.075537,0.065991
13027,20160429,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20160530,,,,,,,,,43.76000,44.54000,43.77000,862232,-0.003642,43.75000,43.76000,282700,1,1,43.77000,,20160429,-0.003642,0.011718,0.010483,0.039818,0.038582,0.002699
13027,20160531,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20160629,,,,,,,,,43.73000,44.78000,44.46000,691732,0.015764,44.45000,44.46000,297600,1,1,44.46000,,20160531,0.015764,0.014340,0.011925,-0.000584,-0.002369,0.015329
13027,20160630,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,20160620,,,,,20160627,20160623,0,,,1232,0.23829,0.00000,0.00000,,,20160728,,,,,,,,,44.29000,46.21000,46.21000,864983,0.044721,46.22000,46.23000,316800,1,1,46.21000,,20160630,0.039361,0.002947,0.000875,0.005847,0.003038,0.000906
13027,20160729,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20160830,,,,,,,,,46.29000,47.18000,46.89000,853030,0.014715,46.90000,46.91000,326500,1,1,46.89000,,20160729,0.014715,0.038815,0.037567,0.049900,0.048772,0.035610
13027,20160831,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20160929,,,,,,,,,45.94000,46.96000,45.97000,920086,-0.019620,45.98000,45.99000,317300,1,1,45.97000,,20160831,-0.019620,0.002800,0.000463,0.012873,0.011095,-0.001219
13027,20160930,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,20160923,,,,,20160930,20160928,0,,,1232,0.24351,0.00000,0.00000,,,20161030,,,,,,,,,44.83000,46.43000,45.43000,828688,-0.006450,45.43000,45.44000,319200,1,1,45.43000,,20160930,-0.011747,0.003013,0.001235,0.015368,0.013387,-0.001234
13027,20161031,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20161129,,,,,,,,,43.82000,45.11000,44.18000,801826,-0.027515,44.17000,44.18000,299200,1,1,44.18000,,20161031,-0.027515,-0.021544,-0.022789,-0.039930,-0.041014,-0.019426
13027,20161130,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20161229,,,,,,,,,43.50000,45.02000,44.45000,734327,0.006111,44.45000,44.46000,283800,1,1,44.45000,,20161130,0.006111,0.040488,0.038040,0.050508,0.048694,0.034174
13027,20161230,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,20161221,,,,,20161229,20161227,0,,,1232,0.31220,0.00000,0.00000,,,20170130,,,,,,,,,44.08000,45.77000,45.22000,554758,0.024347,45.21000,45.22000,273600,1,1,45.22000,,20161230,0.017323,0.018763,0.016625,0.015897,0.012417,0.018201
13027,20170131,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20170227,,,,,,,,,45.34000,45.87000,45.79000,471387,0.012605,45.77000,45.78000,264400,1,1,45.79000,,20170131,0.012605,0.022153,0.021130,0.025937,0.025080,0.017884
13027,20170228,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20170330,,,,,,,,,45.48000,47.94000,47.87000,356222,0.045425,47.85000,47.86000,258300,1,1,47.87000,,20170228,0.045425,0.032598,0.030496,0.017121,0.015547,0.037198
13027,20170331,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,20170323,,,,,20170330,20170328,0,,,1232,0.20880,0.00000,0.00000,,,20170427,,,,,,,,,47.62000,48.28000,47.72000,457989,0.001228,47.70000,47.71000,257900,1,1,47.72000,,20170331,-0.003133,0.002062,0.000191,0.006378,0.004393,-0.000389
13027,20170428,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20170530,,,,,,,,,47.53000,48.50000,48.39000,344204,0.014040,48.37000,48.38000,262900,1,1,48.39000,,20170428,0.014040,0.009655,0.008535,0.003709,0.002711,0.009091
13027,20170531,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20170629,,,,,,,,,47.93000,49.36000,49.36000,281759,0.020045,49.37000,49.38000,277600,1,1,49.36000,,20170531,0.020045,0.009335,0.006983,-0.011301,-0.012994,0.011576
13027,20170630,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,20170626,,,,,20170630,20170629,0,,,1232,0.25845,0.00000,0.00000,,,20170730,,,,,,,,,48.81000,50.02000,48.93000,350433,-0.003476,48.91000,48.92000,277700,1,1,48.93000,,20170630,-0.008712,0.009571,0.007690,0.022960,0.020491,0.004814
13027,20170731,,73,4,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,R,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20170731,,,,,,,,,48.56000,49.92000,49.92000,282622,0.020233,49.90000,49.91000,271300,1,1,49.92000,,20170731,0.020233,0.020277,0.018893,0.009082,0.008024,0.019349
13027,20170831,20190702,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20170928,,,,,,,,,49.52000,50.30000,50.30000,308079,0.007612,50.28000,50.29000,274200,1,1,50.30000,,20170831,0.007612,0.001600,-0.000638,-0.008726,-0.010292,0.000546
13027,20170929,,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,20170929,20170927,0,,,1232,0.21914,0.00000,0.00000,,,20171030,,,,,,,,,50.05000,50.80000,50.34000,238092,0.005152,50.33000,50.34000,277000,1,1,50.34000,,20170929,0.000795,0.023729,0.022122,0.046845,0.044811,0.019303
13027,20171031,,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20171129,,,,,,,,,50.50000,51.56000,51.32000,263361,0.019468,51.30000,51.32000,275800,1,1,51.32000,,20171031,0.019468,0.019275,0.018190,0.002239,0.001224,0.022188
13027,20171130,,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20171225,,,,,,,,,51.27000,52.90000,52.90000,325114,0.030787,52.88000,52.89000,299700,1,1,52.90000,,20171130,0.030787,0.027231,0.024905,0.020843,0.019003,0.028083
13027,20171229,,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,20171228,20171222,0,,,1232,0.24613,0.00000,0.00000,,,20180130,,,,,,,,,52.54000,53.37000,52.78000,229358,0.002384,52.79000,52.80000,285200,1,1,52.78000,,20171229,-0.002268,0.012122,0.010264,0.014185,0.011109,0.009832
13027,20180131,,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20180225,,,,,,,,,52.76000,55.31000,54.62000,317984,0.034862,54.62000,54.64000,285700,1,1,54.62000,,20180131,0.034862,0.050577,0.049625,0.029441,0.028637,0.056179
13027,20180228,,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20180328,,,,,,,,,50.24000,54.47000,52.29500,682289,-0.042567,52.29000,52.30000,275600,1,1,52.29500,,20180228,-0.042567,-0.039455,-0.041323,-0.040026,-0.041468,-0.038947
13027,20180329,,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,20180328,20180323,0,,,1232,0.23453,0.00000,0.00000,,,20180429,,,,,,,,,50.70000,53.59000,51.93000,398205,-0.002495,51.94000,51.95000,273800,1,1,51.93000,,20180329,-0.006980,-0.018421,-0.020288,0.001242,-0.001052,-0.026885
13027,20180430,,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20180530,,,,,,,,,51.06000,53.02000,52.04000,348047,0.002118,51.98000,51.99000,271400,1,1,52.04000,,20180430,0.002118,0.004679,0.003570,0.008169,0.007045,0.002719
13027,20180531,,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20180628,,,,,,,,,51.45000,52.96000,52.56000,312373,0.009992,52.54000,52.55000,275400,1,1,52.56000,,20180531,0.009992,0.026146,0.023849,0.034593,0.032893,0.021608
13027,20180629,,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,20180702,20180627,0,,,1232,0.29056,0.00000,0.00000,,,20180730,,,,,,,,,52.68000,53.87000,53.16000,334621,0.016944,53.13000,53.14000,276200,1,1,53.16000,,20180629,0.011415,0.005359,0.003576,0.002790,0.000039,0.004842
13027,20180731,,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20180830,,,,,,,,,53.24000,55.07000,54.91000,292047,0.032919,54.90000,54.91000,276700,1,1,54.91000,,20180731,0.032919,0.031573,0.030436,0.006837,0.005796,0.036022
13027,20180831,,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20180927,,,,,,,,,54.77000,56.72000,56.59000,329589,0.030596,56.58000,56.59000,286900,1,1,56.59000,,20180831,0.030596,0.030233,0.027765,0.019201,0.017262,0.030263
13027,20180928,,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,20181002,20180927,0,,,1232,0.25332,0.00000,0.00000,,,20181030,,,,,,,,,56.56000,57.58000,57.04000,315643,0.012428,57.02000,57.04000,296600,1,1,57.04000,,20180928,0.007952,0.000425,-0.001212,-0.010332,-0.012399,0.004294
13027,20181031,,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20181129,,,,,,,,,53.82000,57.05000,54.73000,868038,-0.040498,54.72000,54.73000,307200,1,1,54.73000,,20181031,-0.040498,-0.074045,-0.075113,-0.082375,-0.083353,-0.069403
13027,20181130,,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20181230,,,,,,,,,54.71000,56.55000,56.50000,722460,0.032341,56.73000,56.74000,341300,1,1,56.50000,,20181130,0.032341,0.018512,0.016171,0.000656,-0.001152,0.017859
13027,20181231,,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,20190104,20181231,0,,,1262,0.03273,0.00000,0.00000,,,20190130,,,,,,,,,49.77000,56.99000,52.40000,1491807,-0.066701,52.39000,52.41000,360500,1,1,52.40000,,20181231,-0.072566,-0.089890,-0.092124,-0.099321,-0.102875,-0.091777
13027,20181231,,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,20181221,20181218,0,,,1232,0.29866,0.00000,0.00000,,,20190130,,,,,,,,,49.77000,56.99000,52.40000,1491807,-0.066701,52.39000,52.41000,360500,1,1,52.40000,,20181231,-0.072566,-0.089890,-0.092124,-0.099321,-0.102875,-0.091777
13027,20190131,,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20190227,,,,,,,,,51.18000,55.36000,55.36000,987397,0.056489,55.42000,55.44000,381200,1,1,55.36000,,20190131,0.056489,0.088294,0.087067,0.120260,0.119340,0.078684
13027,20190228,,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20190328,,,,,,,,,55.49000,57.54000,57.48000,777717,0.038295,57.50000,57.51000,408200,1,1,57.48000,,20190228,0.038295,0.032724,0.030666,0.038572,0.037065,0.029729
13027,20190329,,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,20190326,20190321,0,,,1232,0.23634,0.00000,0.00000,,,20190429,,,,,,,,,56.93000,58.80000,58.80000,745128,0.027076,58.80000,58.81000,424000,1,1,58.80000,,20190329,0.022965,0.012962,0.011140,-0.003908,-0.006087,0.017924
13027,20190430,,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20190530,,,,,,,,,58.80000,60.08000,60.08000,720570,0.021769,60.05000,60.07000,427700,1,1,60.08000,,20190430,0.021769,0.037893,0.036700,0.020355,0.019162,0.039313
13027,20190531,,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20190627,,,,,,,,,58.77000,60.22000,59.11000,745408,-0.016145,59.09000,59.10000,447600,1,1,59.11000,,20190531,-0.016145,-0.061679,-0.063898,-0.064571,-0.066402,-0.065778
13027,20190628,,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,20190621,20190618,0,,,1232,0.32532,0.00000,0.00000,,,20190702,,,,,,,,,59.43000,62.47000,61.73000,730499,0.049828,61.71000,61.72000,463000,1,1,61.73000,,20190628,0.044324,0.067279,0.065283,0.049002,0.046094,0.068930
13027,20190731,20200903,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20190829,,,,,,,,,61.99000,63.67000,62.76000,856608,0.016686,62.74000,62.75000,487900,1,1,62.76000,,20190731,0.016686,0.011854,0.010702,-0.005245,-0.006280,0.013128
13027,20190830,,73,5,6726,46429B69,USMV,ISHARES TRUST,,USMV,525990,B,A,R,37493,0,5,6726,46429B69,,,,,,,,0,,,,,,,,,20190929,,,,,,,,,61.12000,63.85000,63.75500,1222437,0.015854,63.75000,63.76000,522400,1,1,63.75500,,20190830,0.015854,-0.020339,-0.022372,-0.040001,-0.041599,-0.018092
